data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4674410,566,NIG11631,11631,31 December 2017,2017,exact date,Battles,Armed clash,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,Military Forces of Nigeria (2015-),,state forces,military vs rebels,Western Africa,Nigeria,Borno,Abadam,,Kanama,13.2909,13.3437,high,Amaq; Telegram,Other,"On 31 December 2017, IS-aligned Boko Haram militants attacked the Nigerian army barracks in Kanama in Borno, killing 9 soldiers and seizing weapons and military equipments. 2 Boko Haram militants were also killed.",11,1552576727,NGA,Battles,Armed clash
4674407,566,NIG11615,11615,31 December 2017,2017,exact date,Riots,Mob violence,Rioters (Nigeria),Christian Group (Nigeria),rioters,Rioters (Nigeria),Muslim Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.5500002,high,Vanguard (Lagos),National,Christians and Muslims clash at the New Year's carnival in Taiwo area of Ilorin. Several serious injuries reported. A number of arrests were made the following day.,0,1552576727,NGA,Riots,Mob violence
4674570,566,NIG11518,11518,30 December 2017,2017,exact date,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Yobe,Jakusko,,Katamma,12.5639,10.9274,high,Daily Trust (Abuja),National,"Boko Haram attacked military and civilian locations at Katamma, Yobe. Losses not yet evaluated. Nigerian air forces launched an air attack against the perpetrators following the initial attack which killed ""all of them"" - numbers not known. This occurred following a successful defence of the town by ground forces.",10,1552576727,NGA,Explosions/Remote violence,Air/drone strike
4674664,566,NIG11526,11526,30 December 2017,2017,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Yobe,Jakusko,,Katamma,12.5639,10.9274,high,Daynille; The Guardian (Lagos),National,"Boko Haram attacked military and civilian locations at Katamma, Yobe. Five reported military deaths, several others missing. Nigerian air forces launched an air attack against the perpetrators following the initial attack which killed ""all of them"" - numbers not known. This occurred following a successful defence of the town by ground forces.",0,1552576727,NGA,Battles,Armed clash
4674665,566,NIG11611,11611,30 December 2017,2017,exact date,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Unidentified Communal Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Taraba,Lau,,Minda,9.0500002,11.3167,high,Vanguard (Lagos),National,Four are dead during a clash between Fulanis and a group of farmers in Minda.,4,1552576727,NGA,Battles,Armed clash
4674549,566,NIG11581,11581,30 December 2017,2017,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Adamawa,Michika,,Kamale,10.6264,13.5423,high,The Sun (Nigeria),National,"Four people are killed at Kamale village in Michika Local Government Area of the state. The MP representing Michika/Madagali Federal Constituency, Adamu Kamale, narrowly escaped the attack. It is not known if the politician was the target. Perpetrators not known. The event took place on or before 30/12.",4,1552576727,NGA,Violence against civilians,Attack
5182573,566,NIG11523,11523,30 December 2017,2017,exact date,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,medium,Daily Trust (Abuja),National,"Boko Haram attacked civilians along the Maiduguri-Damboa road. ""Dozens killed.""",12,1558387845,NGA,Violence against civilians,Attack
5182574,566,NIG11524,11524,30 December 2017,2017,exact date,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Borno,Mafa,,Mafa,12.1,13.7,medium,Daily Trust (Abuja),National,"Boko Haram forces attack several civilian locations in Mafa LGA (also in conjunction with an attack in Marawa) killing ""no less than 50 [total]."" (Coded as 46, subtracting from events at Marawa)",46,1558387845,NGA,Violence against civilians,Attack
4674572,566,NIG11528,11528,30 December 2017,2017,exact date,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Borno,Nganzai,,Marawa,12.2972,13.1253,high,Daynille,Subnational,"Boko Haram forces attack Marawa (Maiwa) village, north of Maiduguri, killing four. Boko Haram forces attacked several locations in the area, including in Mafa LGA, killing ""no less than 50"" total.",0,1552576727,NGA,Violence against civilians,Attack
4674578,566,NIG11525,11525,30 December 2017,2017,exact date,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Yobe,Yusufari,,Kumaganum,13.1551,10.6342,medium,Daily Trust (Abuja),National,"Barnawi faction Boko Haram ""attacks"" Kam village. The operation ""was not successful."" Any causalities incurred are not known. The town is situated along the border with Niger. Following the incident air forces were mobilized against the fleeing attackers. The warplanes killed ""many.""",0,1552576727,NGA,Violence against civilians,Attack
