data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4771723,566,NIG9975,9975,31 December 2016,2016,exact date,Explosions/Remote violence,Suicide bomb,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,The Sun (Nigeria),National,"A suspected Boko Haram suicide bombers detonate a pack at a market late into the evening, killing herself and injuring one other.",1,1552577124,NGA,Explosions/Remote violence,Suicide bomb
5182737,566,NIG9976,9976,31 December 2016,2016,within week,Strategic developments,Arrests,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,medium,This Day (Lagos),Subnational,"Arrests: Security forces capture 1,400 suspects between 28 December, 2016 and 4 January, 2017 ""at the fringes of Sambisa forest.""",0,1558387846,NGA,Strategic developments,Arrests
5182738,566,NIG9972,9972,30 December 2016,2016,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Kala/Balge,,Rann,12.2829,14.4724,high,Sahara Reporters,Regional,"Boko Haram attacks military forces at Rann, leading to a three hour battle. Fifteen Boko Haram dead.",15,1558387846,NGA,Battles,Armed clash
5182739,566,NIG9973,9973,30 December 2016,2016,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,medium,This Day (Lagos),Subnational,"On December 30, 2016 at about 1330hrs, the troops arrested a confirmed Boko Haram member at Goni Kalla. While the suspect was being moved from Goni Kalla to Damaturu, the Boko Haram member attempted to escape by jumping out of the vehicle. He was therefore shot and killed.",1,1558387846,NGA,Battles,Armed clash
4771856,566,NIG9974,9974,30 December 2016,2016,exact date,Violence against civilians,Attack,Private Security Forces (Nigeria),,external/other forces,Civilians (Nigeria),,civilians,other actor vs civilians,Western Africa,Nigeria,Akwa Ibom,Itu,,Oku,5.0475001,7.9085999,high,This Day (Lagos),Subnational,"Sources said the armed mercenaries numbering more than 50 allegedly released by Ikot-Offiong village have in the ""past three days"" terrorised the riverine villages of Oku Iboku with 10 people feared killed, many kidnapped and more than 100 houses burnt. Other villages in the area of Oku affected by the attacks were Obot Oku, Ikot Etim Ama, Ufak Oku Iboku, Esen Ikot Esia, Esik Essien, Nta Ikan, Oku Iboku and Bokondo among other 11 coastal villages in the area.",4,1552577124,NGA,Violence against civilians,Attack
4771995,566,NIG9971,9971,29 December 2016,2016,exact date,Violence against civilians,Attack,Private Security Forces (Nigeria),,external/other forces,Civilians (Nigeria),,civilians,other actor vs civilians,Western Africa,Nigeria,Akwa Ibom,Itu,,Oku,5.0475001,7.9085999,high,This Day (Lagos),Subnational,"Sources said the armed mercenaries numbering more than 50 allegedly released by Ikot-Offiong village have in the ""past three days"" terrorised the riverine villages of Oku Iboku with 10 people feared killed, many kidnapped and more than 100 houses burnt. Other villages in the area of Oku affected by the attacks were Obot Oku, Ikot Etim Ama, Ufak Oku Iboku, Esen Ikot Esia, Esik Essien, Nta Ikan, Oku Iboku and Bokondo among other 11 coastal villages in the area.",3,1552577125,NGA,Violence against civilians,Attack
5182740,566,NIG9969,9969,28 December 2016,2016,within week,Strategic developments,Arrests,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,medium,Vanguard (Lagos),Subnational,"Arrests: The Nigeria Army said it had arrested about 1,240 suspected Boko Haram during a ""mop-up"" operation by troops inside the Sambisa forest in the days that followed the takeover of Camp Zero.",0,1558387846,NGA,Strategic developments,Arrests
4772168,566,NIG9968,9968,28 December 2016,2016,within week,Battles,Armed clash,Unidentified Communal Militia (Nigeria),,identity militias,Boko Haram - Wilayat Gharb Ifriqiyyah,,rebel groups,rebels vs communal militia,Western Africa,Nigeria,Borno,Mobbar,,Karetu,12.8847,12.5081,high,Vanguard (Lagos),Subnational,"Hunters clash with Boko Haram at Karetu ""a week ago"" (source dated 06/01). Fifteen of the hunters were reported dead, five of whom were beheaded, after their remains were found between Gubio and Mobbar Local Government Areas.",15,1552577125,NGA,Battles,Armed clash
4772157,566,NIG9966,9966,28 December 2016,2016,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Delta,Sapele,,Sapele,5.8941002,5.6767001,high,The Nation (Nigeria),National,Protest in Sapele over a prolonged power outage.,0,1552577125,NGA,Protests,Peaceful protest
4772163,566,NIG9964,9964,28 December 2016,2016,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Ondo,Odigbo,,Odigbo,6.7891998,4.8663998,high,Nigerian Tribune,National,Protesters barricade an expressway after two are killed in an auto accident.,0,1552577125,NGA,Riots,Violent demonstration
