data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4999440,566,NIG692,692,29 December 2000,2000,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,low,Reuters News,International,A total of eleven are killed when police confront cattle thieves in Borno State.,11,1552577662,NGA,Battles,Armed clash
4999493,566,NIG691,691,22 December 2000,2000,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Hundreds of university students protesting over bursary payments rampaged through the streets Port Harcourt,0,1552577662,NGA,Riots,Violent demonstration
4999666,566,NIG690,690,05 December 2000,2000,exact date,Strategic developments,Looting/property destruction,Ijaw Ethnic Militia (Nigeria),,identity militias,,,0,sole communal militia action,Western Africa,Nigeria,Bayelsa,Brass,,Brass,4.3151002,6.2417998,medium,Reuters News,International,Property destruction: Attacks by Ijaw militants force the closure of a Chevron oil facility in the Niger Delta.,0,1552577662,NGA,Strategic developments,Looting/property destruction
4999671,566,NIG689,689,05 December 2000,2000,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Benue,Gboko,,Gboko,7.3179002,8.9951,high,Reuters News,International,People of the town of Gboko riot in protest of the sale of the states controlling stake of a local cement factory.,0,1552577662,NGA,Riots,Violent demonstration
4999688,566,NIG688,688,04 December 2000,2000,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Badagry,,Badagry,6.4166999,2.8833001,high,All Africa,Regional,A group of robbers in Badagry attack two luxury busses before continuing into Lagos city.,0,1552577662,NGA,Violence against civilians,Attack
4999772,566,NIG687,687,25 November 2000,2000,exact date,Violence against civilians,Attack,Lagos Communal Militia (Nigeria),Vigilante Group (Nigeria),identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Reuters News,International,A mob-like group of armed men clubbed to death two suspected armed robbers in Lagos.,2,1552577662,NGA,Violence against civilians,Attack
5183408,566,NIG686,686,24 November 2000,2000,within month,Violence against civilians,Attack,Unidentified Armed Group (Chad),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Askira/Uba,,Askira,10.647,12.911,medium,Reuters News,International,Three are dead after a two week-long siege in Borno State by Chadian rebels.,3,1558387849,NGA,Violence against civilians,Attack
4999831,566,NIG685,685,20 November 2000,2000,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Four high-ranking police chiefs were shot and killed by armed men in Lagos.,4,1552577662,NGA,Battles,Armed clash
4999839,566,NIG684,684,19 November 2000,2000,exact date,Battles,Armed clash,Kanberi Ethnic Militia (Nigeria),,identity militias,Hausa Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Niger,Magama,,Salka,10.3135,4.9727998,high,Agence France Presse,International,Nine are killed when two communities clash over the sale of liquor in Niger State.,9,1552577662,NGA,Battles,Armed clash
4999870,566,NIG683,683,16 November 2000,2000,exact date,Riots,Mob violence,Rioters (Nigeria),Unidentified Cult Group (Nigeria),rioters,Rioters (Nigeria),Unidentified Cult Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Xinhua News,International,Two members of a cult group die following a clash with a Lagos State University student group in an effort to rid them from the campus.,2,1552577662,NGA,Riots,Mob violence
