data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4576161,566,NIG13570,13570,31 December 2018,2018,within week,Strategic developments,Disrupted weapons use,Police Forces of Nigeria (2015-),,state forces,Unidentified Armed Group (China),,political militias,military vs political militia,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Sun (Nigeria),National,"Assumed on December 31, in Lagos city (Lagos), the Customs Strike Force intercepted a 40ft container load of dynamites and explosives from China.",0,1552576416,NGA,Strategic developments,Disrupted weapons use
4576259,566,NIG13576,13576,31 December 2018,2018,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Hawul,,Sabon Gari,10.5726,12.1583,high,Amaq; AFP,Other-International,"On 31 December 2018, IS-affiliated Boko Haram (ISWAP) engaged in a bettle with the Nigerian military and overran their post in Sabon Gari town (Hawul, Borno). 10 soldiers were killed, 3 were captured, and some others were injured. They also seized 3 vehicles and weapons and ammunition.",10,1552576417,NGA,Battles,Armed clash
5182408,566,NIG13574,13574,31 December 2018,2018,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Yobe,Gujba,,Buni,11.2002,12.0314,high,Amaq; AFP,Other-International,"On 31 December 2018, IS-affiliated Boko Haram (ISWAP) engaged in a battle with the Nigerian military and overran their post in Buni Gari town (Gujba, Yobe). At least 4 soldiers were killed and some others were injured.",4,1558387845,NGA,Battles,Armed clash
5182409,566,NIG13564,13564,30 December 2018,2018,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Dikwa,,Dikwa,12.024,13.9165,high,Sun (Nigeria),National,"On December 30, in Kubtara village in Dikwa town (Dikwa, Borno), the Nigerian military neutralized three female Boko Haram (ISWAP) bombers and also recovered one Rocket Propelled Grenade (RPG) and a suicide vest at the scene of the encounter.",3,1558387845,NGA,Battles,Armed clash
4576605,566,NIG13565,13565,30 December 2018,2018,exact date,Battles,Non-state actor overtakes territory,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Kukawa,,Kekeno,12.7667,13.7,high,AFP,International,"On or around December 30, IS-affiliiated Boko Haram militants seized military locations in Kuros-Kauwa, Kukawa, Kekeno and Bunduram villages after overruning the Baga base.",0,1552576417,NGA,Battles,Non-state actor overtakes territory
5182410,566,NIG13567,13567,30 December 2018,2018,exact date,Strategic developments,Change to group/activity,Military Forces of Nigeria (2015-),,state forces,,,0,sole military action,Western Africa,Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,high,AFP,International,"On December 30, in Monguno town (Monguno, Borno), dozens of military trucks and armored vehicles from Borno state capital Maiduguri arrived at the garrison town to prepare for an offensive against Boko Haram militants in Baga, after the militants overran a naval base the previous week.",0,1558387845,NGA,Strategic developments,Change to group/activity
5182411,566,NIG13568,13568,30 December 2018,2018,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,high,AFP,International,"On December 29 and 30, IS-affiliated Boko Haram (ISWAP) militants launched three unsuccessful attempts to overrun Monguno town (Monguno, Borno), clashing with the military. Boko Haram suffered heavy losses (unknown heavy fatalities coded as 20 - spread over the two days of fighting).",10,1558387845,NGA,Battles,Armed clash
4576608,566,NIG13569,13569,30 December 2018,2018,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Plateau,Barkin Ladi,,Nding,9.5667,8.9333,high,Nigeria Tribune,National,"On December 30, in Nding village (Barkin Ladi, Plateau), unidentified gunmen attacked and killed four persons traveling in a car back to their village. Motives unclear.",4,1552576417,NGA,Violence against civilians,Attack
5182412,566,NIG13566,13566,30 December 2018,2018,exact date,Battles,Non-state actor overtakes territory,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Kukawa,,Kukawa,12.9234,13.5606,high,AFP,International,"On or around December 30, IS-affiliiated Boko Haram militants seized military locations in Kuros-Kauwa, Kukawa, Kekeno and Bunduram villages after overruning the Baga base.",0,1558387845,NGA,Battles,Non-state actor overtakes territory
5182413,566,NIG13563,13563,29 December 2018,2018,exact date,Battles,Armed clash,Military Forces of Nigeria (2015-),,state forces,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,rebel groups,military vs rebels,Western Africa,Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,high,AFP,International,"On December 29 and 30, IS-affiliated Boko Haram (ISWAP) militants launched three unsuccessful attempts to overrun Monguno town (Monguno, Borno), clashing with the military. Boko Haram suffered heavy losses (unknown heavy fatalities coded as 20 - spread over the two days of fighting).",10,1558387845,NGA,Battles,Armed clash
