data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4966148,566,NIG2441,2441,28 December 2009,2009,exact date,Battles,Armed clash,Bakassi Boys Militia,,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Cross River,Akpabuyo,,Kwa Island,4.7515998,8.4259005,high,All Africa,Regional,Three a killed as members of the Bakassi Freedom Fighters (BFF) clashed with the Nigerian Navy ship NNS Victory in Cross River State. The attackers were demanding payment of welfare allowances.,3,1552577624,NGA,Battles,Armed clash
4966145,566,NIG2440,2440,28 December 2009,2009,exact date,Battles,Armed clash,Kalo-Kato Militia,,political militias,Police Forces of Nigeria (1999-2015),Military Forces of Nigeria (1999-2015),state forces,military vs political militia,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,high,Reuters News,International,Kalo-Kato militia clashes with security forces in Bauchi.,0,1552577624,NGA,Battles,Armed clash
4966174,566,NIG2439,2439,22 December 2009,2009,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Abia,Arochukwu,,Arochukwu,5.3898001,7.914,medium,All Africa,Regional,Armed men attack and kill the former Nigerian Ambassador to Ukraine,1,1552577624,NGA,Violence against civilians,Attack
4966177,566,NIG2438,2438,22 December 2009,2009,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,An unknown person sent an explosive to Superscreen,0,1552577624,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4966196,566,NIG2437,2437,18 December 2009,2009,exact date,Protests,Protest with intervention,Protesters (Nigeria),Ijaw Ethnic Group (Nigeria),protesters,Military Forces of Nigeria (1999-2015),,state forces,military vs protesters,Western Africa,Nigeria,Edo,Ovia North East,,Ikoro,6.2781,5.4466,high,All Africa,Regional,The Tjaw community stages a protest following a military raid on their village. Witnesses said the soldiers invaded their community without provocation,0,1552577624,NGA,Protests,Protest with intervention
4966194,566,NIG2436,2436,18 December 2009,2009,exact date,Battles,Armed clash,Kogi Communal Militia (Nigeria),Taraba Communal Militia (Nigeria),identity militias,Udeni-Gida Communal Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Nasarawa,Nasarawa-Eggon,,Udeni,8.2761002,7.9903002,high,Voice of America Press Releases and Documents,International,30 are killed and homes bunt when Kogi and Taraba State cattle herders raid the farm village of Udeni Gida for reasons unknown.,30,1552577624,NGA,Battles,Armed clash
4966253,566,NIG2435,2435,14 December 2009,2009,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Obafemi-Owode,,Okeigbala,7,3.5833001,medium,All Africa,Regional,An unknown person or persons vandalize a oil pipeline owned by the NNPC causing it to explode,0,1552577624,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4966244,566,NIG2434,2434,14 December 2009,2009,exact date,Battles,Armed clash,Onitsha Communal Militia (Nigeria),,identity militias,Police Forces of Nigeria (1999-2015),,state forces,military vs communal militia,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,All Africa,Regional,One person in dead and a mobile police officer was beaten into a coma when a police special unit known as the State Special Anti-Robbery Squad (SARS) engaged a known militia in Onitsha.,1,1552577624,NGA,Battles,Armed clash
4966272,566,NIG2432,2432,10 December 2009,2009,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,All Africa,Regional,The Okada Riders,0,1552577624,NGA,Riots,Violent demonstration
4966273,566,NIG2433,2433,10 December 2009,2009,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,high,All Africa,Regional,Eight residents of Bundu waterfront in Bauchi were shot dead by police when they refused to leave their homes as demolition crews prepared to pave way on a new construction project.,8,1552577624,NGA,Violence against civilians,Attack
4966313,566,NIG2431,2431,07 December 2009,2009,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,MEND claims attack on Atlas Cove in Lagos; battles with naval officers,0,1552577624,NGA,Battles,Armed clash
4966332,566,NIG2430,2430,05 December 2009,2009,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),Muslim Militia (Nigeria),state forces,Civilians (Nigeria),Christian Group (Nigeria),civilians,military vs civilians,Western Africa,Nigeria,Kano,Bichi,,Bichi,12.2343,8.2412004,medium,Panafrican News Agency,Regional,Police kill Christians in reprisal attacks,1,1552577624,NGA,Violence against civilians,Attack
4966341,566,NIG2429,2429,04 December 2009,2009,exact date,Violence against civilians,Sexual violence,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.8046999,6.0788999,medium,All Africa,Regional,Militants rob and rape civilians,0,1552577624,NGA,Violence against civilians,Sexual violence
4966334,566,NIG2428,2428,04 December 2009,2009,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.8046999,6.0788999,medium,All Africa,Regional,Military battles armed militants,0,1552577624,NGA,Battles,Armed clash
4966345,566,NIG2427,2427,03 December 2009,2009,exact date,Strategic developments,Arrests,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Emohua,,Elele Alimini,5.0559001,6.7321,high,All Africa,Regional,JTF arrests two militants in Rivers State.,0,1552577624,NGA,Strategic developments,Arrests
4966368,566,NIG2426,2426,30 November 2009,2009,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Nigerian pirates raid a Russian cargo vessel docked in Lagos and beat up the crew. Nine seamen were wounded out of a total of 23 Russian and Ukrainian civilians aboard.,0,1552577624,NGA,Violence against civilians,Attack
4966369,566,NIG2425,2425,30 November 2009,2009,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Kwara,Moro,,Alaba,8.8167,4.2333002,high,All Africa,Regional,An unknown gunman shot and killed a Lagos-based businessman at the popular Alaba International market,1,1552577624,NGA,Violence against civilians,Attack
4966378,566,NIG2424,2424,29 November 2009,2009,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,PDP: Peoples Democratic Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Bayelsa,Ekeremor,,Ekeremor,5.0556002,5.7800999,high,All Africa,Regional,One is dead and twenty others sustain gunshot wounds when supporters of two rival camps of the PDP clashed over which candidate should run in the primary for Bayelsa State in an upcoming election.,1,1552577624,NGA,Battles,Armed clash
4966386,566,NIG2423,2423,27 November 2009,2009,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Delta,Uvwie,,Effurun,5.5545998,5.7862,high,All Africa,Regional,Following a oil truck accident,0,1552577624,NGA,Riots,Violent demonstration
4966397,566,NIG2422,2422,26 November 2009,2009,exact date,Violence against civilians,Attack,Unidentified Armed Group (Ghana),,political militias,Civilians (Nigeria),Civilians (International),civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,This Day (Nigeria),Subnational,Ghanaian pirates seized a civilian vessel which operates out of Lagos,0,1552577624,NGA,Violence against civilians,Attack
4966407,566,NIG2421,2421,25 November 2009,2009,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,high,All Africa,Regional,Following the death of his child at a hospital a policeman went on a blind rampage firing teargas into the hospital,0,1552577624,NGA,Violence against civilians,Attack
4966458,566,NIG2420,2420,17 November 2009,2009,exact date,Strategic developments,Other,Unidentified Armed Group (Nigeria),,political militias,,,0,sole political militia action,Western Africa,Nigeria,Ondo,Ilaje,,Ago-Ilaje,6.3234,4.7248998,high,All Africa,Regional,Non-violent activity: A gang of youths overtake a oil derrick of the coast of Ilaje,0,1552577624,NGA,Strategic developments,Other
4966461,566,NIG2419,2419,16 November 2009,2009,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Cross River,Akamkpa,,Ojo,5.4061999,8.2728004,high,All Africa,Regional,One killed and eight injured when suspected militant students of Lagos State University staged a protest against the proposed closure of the school turns violent.,1,1552577624,NGA,Riots,Violent demonstration
4966467,566,NIG2418,2418,15 November 2009,2009,exact date,Riots,Violent demonstration,Rioters (Nigeria),PDP: Peoples Democratic Party,rioters,,,0,sole rioter action,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,All Africa,Regional,,0,1552577624,NGA,Riots,Violent demonstration
4966479,566,NIG2417,2417,14 November 2009,2009,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,high,All Africa,Regional,Unknown men,0,1552577624,NGA,Violence against civilians,Attack
4966476,566,NIG2416,2416,14 November 2009,2009,exact date,Battles,Armed clash,Yanbola Street Gang,,political militias,Yangwoza Street Gang,,political militias,political militia vs political militia,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,All Africa,Regional,A clash between two politically minded street gangs results in the death of one person involved. Violence occurred when the Yangwoza group sought the cooperation of the Yanbolas in an upcoming election and did not get it.,1,1552577624,NGA,Battles,Armed clash
