data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4984515,566,NIG1471,1471,30 December 2004,2004,within week,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Jigawa,Dutse,,Dutse,11.7594,9.3392,medium,Vanguard,National,"Police at a checkpoint in Kiyama village, Jigawa State, have shot dead a passenger for failure of the bus driver to give bribe.",1,1552577645,NGA,Violence against civilians,Attack
4984530,566,NIG1470,1470,28 December 2004,2004,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),Journalists (Nigeria),civilians,military vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,Panafrican News Agency,Regional,Security forces attack journalists at PDP meeting,0,1552577645,NGA,Violence against civilians,Attack
4984548,566,NIG1469,1469,25 December 2004,2004,exact date,Violence against civilians,Attack,Ijaw Ethnic Militia (Nigeria),,identity militias,Civilians (Nigeria),Civilians (International),civilians,communal militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Agence France Presse,International,Ijaw militants attack oil workers,0,1552577645,NGA,Violence against civilians,Attack
4984653,566,NIG1468,1468,11 December 2004,2004,exact date,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),Christian Group (Nigeria),civilians,communal militia vs civilians,Western Africa,Nigeria,Kano,Bichi,,Bichi,12.2343,8.2412004,high,Reuters News,International,Islamic extremists kill Christian for defiling Koran,1,1552577645,NGA,Violence against civilians,Attack
4984656,566,NIG1466,1466,10 December 2004,2004,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,Two killing in gang clashes in Rivers State,2,1552577645,NGA,Battles,Armed clash
4984655,566,NIG1467,1467,10 December 2004,2004,exact date,Battles,Armed clash,Imorere Ethnic Militia (Nigeria),,identity militias,Ibanuha Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Kogi,Adavi,,Ogaminana,7.6004,6.2013998,high,Agence France Presse,International,Fighting between rival village communities,0,1552577645,NGA,Battles,Armed clash
4984674,566,NIG1465,1465,08 December 2004,2004,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942001,3.3375001,high,Vanguard (Nigeria),National,Workers stage protest over salary arrears,0,1552577645,NGA,Protests,Peaceful protest
5131619,566,NIG1463,1463,07 December 2004,2004,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,medium,Panafrican News Agency,Regional,Butchers protest after police kill colleague,0,1555958740,NGA,Protests,Peaceful protest
4984680,566,NIG1464,1464,07 December 2004,2004,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,high,Panafrican News Agency,Regional,Police kill butcher who refused to pay a bribe,1,1552577645,NGA,Violence against civilians,Attack
4984716,566,NIG1460,1460,02 December 2004,2004,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Niger,Bida,,Bida,9.0832996,6.0166998,high,Panafrican News Agency,Regional,Motorcyclists riot after police attack civilians,0,1552577645,NGA,Riots,Violent demonstration
4984721,566,NIG1459,1459,02 December 2004,2004,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Niger,Bida,,Bida,9.0832996,6.0166998,high,Panafrican News Agency,Regional,Motorcyclists riot,0,1552577645,NGA,Riots,Violent demonstration
4984723,566,NIG1461,1461,02 December 2004,2004,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Niger,Bida,,Bida,9.0832996,6.0166998,high,Panafrican News Agency,Regional,Police attack motorcyclists who refused to pay bribe,0,1552577645,NGA,Violence against civilians,Attack
4984726,566,NIG1458,1458,01 December 2004,2004,exact date,Battles,Armed clash,Unidentified Ethnic Militia (Nigeria),,identity militias,Unidentified Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Oyo,Atisbo,,Irawo Owode,8.5333004,3.3666999,high,Panafrican News Agency,Regional,Fighting between rival clans over tribal monarchy,0,1552577645,NGA,Battles,Armed clash
4984749,566,NIG1457,1457,30 November 2004,2004,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,political militias,,,0,sole political militia action,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,high,All Africa,Regional,Bomb planted by unknown persons explodes in Anambra state governors lodge,0,1552577645,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4984781,566,NIG1456,1456,24 November 2004,2004,exact date,Protests,Excessive force against protesters,Police Forces of Nigeria (1999-2015),,state forces,Protesters (Nigeria),MOSOP: Movement for the Survival of the Ogoni People,protesters,military vs protesters,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,Police disperse protest violently,0,1552577645,NGA,Protests,Excessive force against protesters
4984783,566,NIG1455,1455,24 November 2004,2004,exact date,Protests,Peaceful protest,Protesters (Nigeria),MOSOP: Movement for the Survival of the Ogoni People,protesters,,,0,sole protester action,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,MOSOP activists stage protest over actions of Shell,0,1552577645,NGA,Protests,Peaceful protest
4984806,566,NIG1454,1454,20 November 2004,2004,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Delta,Burutu,,Ojoba,5.0317001,5.6668,high,AFX Asia,International,Nigerian community claims army killed seven protesters at Shell station,7,1552577645,NGA,Violence against civilians,Attack
