data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4915062,566,NIG4288,4288,31 December 2012,2012,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,Military Forces of Nigeria (1999-2015),,state forces,military vs rioters,Western Africa,Nigeria,Plateau,Jos South,,Barakin Kuru Baba,9.6833,8.8000002,high,Leadership (Abuja),Subnational,"Youths and police clashed in Kuru, near Jos, following the killing of one youth on Sunday night by a stray bullet. The youths took the streets in protest of the killing by setting large fires in the streets and throwing rocks at traffic. Intervention by police led to violent clashes, seven reported dead.",7,1552577499,NGA,Riots,Violent demonstration
4915115,566,NIG4286,4286,30 December 2012,2012,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Ekiti,Ikere,,Ikere,7.4913001,5.2322998,high,Nigeria Punch,National,"Hundreds of residents of Obasanjo Estate, Ikere Ekiti, Ekiti State, protested against the alleged health hazards of the operations of the Inland Quarry Stone at the back of the estate. The protesters blocked a section of the Ado Ekiti-Ikere Ekiti road, disrupting vehicular movements.",0,1552577499,NGA,Protests,Peaceful protest
4915140,566,NIG4287,4287,30 December 2012,2012,exact date,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Igbo Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Federal Capital Territory,Gwagwalada,,Gwagwalada,8.9413996,7.0918999,medium,This Day (Lagos),Subnational,"Two are killed and 1,500 are displaced following a Gwari/Igbo clash with Fulanis. The motivation for the violence appears to be the control of grazing land.",2,1552577499,NGA,Battles,Armed clash
4915141,566,NIG4285,4285,30 December 2012,2012,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),Christian Group (Nigeria),civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Chibok,,Chibok,10.8658,12.847,high,Agence France Presse,International,"Boko Haram attacks a crowed Sunday church service, kills 15. Boko Haram had attacked the same town less than a month earlier.",15,1552577499,NGA,Violence against civilians,Attack
5183272,566,NIG4283,4283,29 December 2012,2012,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,high,Agence France Presse,International,"Security forces shoot and kill four members of Boko Haram in a clash, one police officer reported dead.",5,1558387848,NGA,Battles,Armed clash
4915166,566,NIG4284,4284,29 December 2012,2012,exact date,Riots,Mob violence,Rioters (Nigeria),NURTW: National Union of Road Transport Workers,rioters,Rioters (Nigeria),NURTW: National Union of Road Transport Workers,rioters,rioters vs rioters,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526002,5.1931,high,Vanguard,National,"Members of the National Union of Road Transport Workers clash over internal politics. The violence began after It was learnt that a faction of union invaded the state secretariat of the union on Ado Road and attempted to sack the State Executive Committee led by Obayoriade Olajutele. The warring faction of the NURTW had reportedly attempted to seize control of some motor-parks. As a result, the fight spread to the major streets including the popular Oba-Adesida Road, causing residents to flee. Causalities unknown.",0,1552577499,NGA,Riots,Mob violence
4915209,566,NIG4279,4279,28 December 2012,2012,exact date,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Borno,Maiduguri,,Bolori,11.8826,13.089,high,Nigeria Guardian,National,"Gunmen, believed to be of Boko Haram, attacked a military post containing telecom masts, an often sought target. One soldier reported dead due to the attack. Following the attack on the military base the same suspected group attacked a primary school in the area.",1,1552577499,NGA,Battles,Armed clash
5183273,566,NIG4278,4278,28 December 2012,2012,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),Government of Nigeria (1999-2015),state forces,military vs political militia,Western Africa,Nigeria,Adamawa,Maiha,,Maiha,9.9955997,13.2181,high,Agence France Presse,International,"A group of 40 unidentified gunmen entered a border town near Cameroon in the early morning hours and began attacking the local police station and other government buildings. At least 30 dead. Many residents believe Boko Haram was responsible, though the town does have a history of attacks by armed thieves and street gangs.",30,1558387848,NGA,Battles,Armed clash
4915232,566,NIG4282,4282,28 December 2012,2012,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Yobe,Geidam,,Musari,12.8806,12.3398,high,This Day (Lagos),Subnational,"Boko Haram enters a village between 1 and 3am, executes five persons in their houses. Other reports have the death figure at 15.",5,1552577499,NGA,Violence against civilians,Attack
5183274,566,NIG4281,4281,28 December 2012,2012,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Adamawa,Maiha,,Maiha,9.9955997,13.2181,medium,This Day (Lagos),Subnational,"Militants, believed to be Boko Haram, attacked a village, targeting its civilian residents and a divisional police headquarters, freeing 35 inmates held in its prison. Twenty deaths, injuries unknown.",10,1558387848,NGA,Violence against civilians,Attack
4915235,566,NIG4280,4280,28 December 2012,2012,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Bolori,11.8826,13.089,high,Nigeria Guardian,National,"Following an attack on a military base, suspected Boko Haram militants attacked a primary school in the Bolari Ward of Maiduguri city. No causalities reported.",0,1552577499,NGA,Violence against civilians,Attack
4915254,566,NIG4273,4273,27 December 2012,2012,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,military vs political militia,Western Africa,Nigeria,Kaduna,Igabi,,Igabi,10.7889,7.7749,high,Leadership (Abuja),Subnational,"Nigerian Army killed five and injured two suspected members of Boko Haram, following a shootout between the two groups in Kaduna. The Army operation, which lasted about five hours, took place at Namadi Road in Rigasa district of Igabi Local Government Area (LGA) in Kaduna metropolis when the men of the Nigerian Army stormed a bomb making factory in the area following a tip-off.",5,1552577499,NGA,Battles,Armed clash
4915279,566,NIG4276,4276,27 December 2012,2012,exact date,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Plateau,Riyom,,Rim,9.5500002,8.75,high,Leadership (Abuja),Subnational,A retired soldier is killed at his home by suspected Fulani herdsmen.,1,1552577499,NGA,Violence against civilians,Attack
4915252,566,NIG4275,4275,27 December 2012,2012,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Plateau,Riyom,,Riyom,9.6332998,8.7666998,high,Leadership (Abuja),Subnational,Unidentified gunmen kill six people in Riyom. Details of the attack are unknown.,6,1552577499,NGA,Violence against civilians,Attack
4915253,566,NIG4270,4270,27 December 2012,2012,exact date,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Nigeria Guardian,National,Suspected Boko Haram gunmen attack and kill a blind resident of the Zajiri Ward of the city. His son was injured in the attack. The reason for the attack is unknown.,1,1552577499,NGA,Violence against civilians,Attack
4915255,566,NIG4272,4272,27 December 2012,2012,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Bolori,11.8826,13.089,high,Daily Trust (Abuja),Subnational,Unidentified gunmen shoot and kill prominent businessman for reasons unknown.,1,1552577499,NGA,Violence against civilians,Attack
